Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00     411/411         marshal_objlist__int_int [566]
[54]     0.0    0.00    0.00     411         seafile_get_repo_list [54]
                0.00    0.00     411/497         seaf_repo_manager_get_repo_list [44]
                0.00    0.00     411/411         seafile_repo_last_modify [57]
-----------------------------------------------
                0.00    0.00     411/411         marshal_object__string [559]
[55]     0.0    0.00    0.00     411         seafile_get_repo_sync_task [55]
                0.00    0.00     411/894         seaf_repo_manager_get_repo [43]
                0.00    0.00     411/411         seaf_sync_manager_get_sync_info [51]
                0.00    0.00     396/396         sync_error_to_str [58]
                0.00    0.00     396/396         sync_state_to_str [59]
-----------------------------------------------
                0.00    0.00     411/411         marshal_int__void [557]
[56]     0.0    0.00    0.00     411         seafile_is_auto_sync_enabled [56]
-----------------------------------------------
                0.00    0.00     411/411         seafile_get_repo_list [54]
[57]     0.0    0.00    0.00     411         seafile_repo_last_modify [57]
                0.00    0.00     411/894         seaf_repo_manager_get_repo [43]
                0.00    0.00     411/418         load_commit [48]
                0.00    0.00     411/418         seaf_commit_manager_get_commit [49]
                0.00    0.00     411/422         seaf_commit_unref [45]
-----------------------------------------------
                0.00    0.00     396/396         seafile_get_repo_sync_task [55]
[58]     0.0    0.00    0.00     396         sync_error_to_str [58]
-----------------------------------------------
                0.00    0.00     396/396         seafile_get_repo_sync_task [55]
[59]     0.0    0.00    0.00     396         sync_state_to_str [59]
-----------------------------------------------
                0.00    0.00       1/89          check_protocol_version_done [304]
                0.00    0.00       1/89          remove_blocks_done [698]
                0.00    0.00       1/89          on_repo_uploaded [648]
                0.00    0.00       2/89          create_sync_task_v2 [77]
                0.00    0.00      84/89          auto_sync_pulse [226]
[60]     0.0    0.00    0.00      89         check_http_protocol_done [60]
                0.00    0.00       1/12          config_get_string [76]
                0.00    0.00       1/5           seafile_session_config_get_string [82]
-----------------------------------------------
                0.00    0.00       1/87          check_worktree_common [114]
                0.00    0.00       1/87          load_repo [134]
                0.00    0.00      85/87          auto_sync_pulse [226]
[61]     0.0    0.00    0.00      87         seaf_repo_check_worktree [61]
-----------------------------------------------
                0.00    0.00      85/85          update_tx_state [1404]
[62]     0.0    0.00    0.00      85         http_tx_manager_get_download_tasks [62]
-----------------------------------------------
                0.00    0.00      85/85          update_tx_state [1404]
[63]     0.0    0.00    0.00      85         http_tx_manager_get_upload_tasks [63]
-----------------------------------------------
                0.00    0.00      85/85          update_tx_state [1404]
[64]     0.0    0.00    0.00      85         seaf_transfer_manager_get_download_tasks [64]
-----------------------------------------------
                0.00    0.00      85/85          update_tx_state [1404]
[65]     0.0    0.00    0.00      85         seaf_transfer_manager_get_upload_tasks [65]
-----------------------------------------------
                0.00    0.00      71/71          update_tx_state [1404]
[66]     0.0    0.00    0.00      71         format_transfer_task_detail [66]
                0.00    0.00      70/894         seaf_repo_manager_get_repo [43]
                0.00    0.00      70/70          transfer_task_get_rate [70]
-----------------------------------------------
                0.00    0.00       1/71          notify_sync [137]
                0.00    0.00      70/71          update_tx_state [1404]
[67]     0.0    0.00    0.00      71         seaf_mq_manager_publish_notification [67]
-----------------------------------------------
                0.00    0.00      71/71          schedule_task_pulse [715]
[68]     0.0    0.00    0.00      71         state_machine_tick [68]
                0.00    0.00      70/70          seaf_repo_manager_repo_exists [69]
-----------------------------------------------
                0.00    0.00      70/70          state_machine_tick [68]
[69]     0.0    0.00    0.00      70         seaf_repo_manager_repo_exists [69]
-----------------------------------------------
                0.00    0.00      70/70          format_transfer_task_detail [66]
[70]     0.0    0.00    0.00      70         transfer_task_get_rate [70]
-----------------------------------------------
                0.00    0.00       1/20          start_upload [212]
                0.00    0.00       1/20          update_branch_cb [1400]
                0.00    0.00       1/20          load_branch_cb [133]
                0.00    0.00       1/20          handle_response [440]
                0.00    0.00       2/20          load_block_list_thread [509]
                0.00    0.00       2/20          calculate_send_object_list [264]
                0.00    0.00       4/20          has_old_commits_to_upload [93]
                0.00    0.00       4/20          update_sync_status_v2 [105]
                0.00    0.00       4/20          sync_repo_v2 [104]
[71]     0.0    0.00    0.00      20         seaf_branch_manager_get_branch [71]
-----------------------------------------------
                                  20             seaf_branch_new [72]
                0.00    0.00       1/20          start_upload [212]
                0.00    0.00       1/20          update_branch_cb [1400]
                0.00    0.00       1/20          load_branch_cb [133]
                0.00    0.00       1/20          handle_response [440]
                0.00    0.00       2/20          load_block_list_thread [509]
                0.00    0.00       2/20          calculate_send_object_list [264]
                0.00    0.00       4/20          has_old_commits_to_upload [93]
                0.00    0.00       4/20          update_sync_status_v2 [105]
                0.00    0.00       4/20          sync_repo_v2 [104]
[72]     0.0    0.00    0.00      20+20      seaf_branch_new [72]
                                  20             seaf_branch_new [72]
-----------------------------------------------
                0.00    0.00       1/19          start_upload [212]
                0.00    0.00       1/19          load_branch_cb [133]
                0.00    0.00       1/19          handle_response [440]
                0.00    0.00       2/19          load_block_list_thread [509]
                0.00    0.00       2/19          update_sync_status_v2 [105]
                0.00    0.00       2/19          sync_done_cb [1366]
                0.00    0.00       2/19          calculate_send_object_list [264]
                0.00    0.00       4/19          has_old_commits_to_upload [93]
                0.00    0.00       4/19          sync_repo_v2 [104]
[73]     0.0    0.00    0.00      19         seaf_branch_unref [73]
-----------------------------------------------
                0.00    0.00       1/18          start_upload [212]
                0.00    0.00       1/18          handle_response [440]
                0.00    0.00       2/18          load_block_list_thread [509]
                0.00    0.00       2/18          update_sync_status_v2 [105]
                0.00    0.00       2/18          sync_done_cb [1366]
                0.00    0.00       2/18          calculate_send_object_list [264]
                0.00    0.00       4/18          has_old_commits_to_upload [93]
                0.00    0.00       4/18          sync_repo_v2 [104]
[74]     0.0    0.00    0.00      18         seaf_branch_free [74]
-----------------------------------------------
                0.00    0.00       1/13          seaf_repo_manager_set_repo_property [171]
                0.00    0.00       2/13          sync_repo_v2 [104]
                0.00    0.00       2/13          seaf_repo_manager_get_repo_relay_info [168]
                0.00    0.00       8/13          load_repo [134]
[75]     0.0    0.00    0.00      13         load_locked_file [75]
-----------------------------------------------
                0.00    0.00       1/12          check_http_protocol_done [60]
                0.00    0.00       3/12          seafile_session_config_get_int [86]
                0.00    0.00       4/12          seafile_session_prepare [1164]
                0.00    0.00       4/12          seafile_session_config_get_bool [84]
[76]     0.0    0.00    0.00      12         config_get_string [76]
-----------------------------------------------
                0.00    0.00       2/9           sync_repo_v2 [104]
                0.00    0.00       7/9           auto_sync_pulse [226]
[77]     0.0    0.00    0.00       9         create_sync_task_v2 [77]
                0.00    0.00       2/89          check_http_protocol_done [60]
                0.00    0.00       1/1           http_tx_manager_check_protocol_version [130]
-----------------------------------------------
                0.00    0.00       9/9           sqlite_foreach_selected_row [1324]
[78]     0.0    0.00    0.00       9         load_property_cb [78]
-----------------------------------------------
                0.00    0.00       1/8           start_upload [212]
                0.00    0.00       1/8           start_commit_upload [209]
                0.00    0.00       1/8           load_block_list_done [508]
                0.00    0.00       1/8           update_remote_branch [216]
                0.00    0.00       1/8           on_commit_uploaded [637]
                0.00    0.00       1/8           update_branch_cb [1400]
                0.00    0.00       1/8           on_checkbl_done [634]
                0.00    0.00       1/8           on_getcs_v2_done [641]
[79]     0.0    0.00    0.00       8         transition_state [79]
-----------------------------------------------
                0.00    0.00       1/6           seafile_session_new [1163]
                0.00    0.00       5/6           seafile_session_class_intern_init [1147]
[80]     0.0    0.00    0.00       6         seafile_session_get_type [80]
-----------------------------------------------
                0.00    0.00       1/5           commit_trees_cb [118]
                0.00    0.00       4/5           diff_trees [87]
[81]     0.0    0.00    0.00       5         seaf_dir_free [81]
                0.00    0.00    3000/3000        seaf_dirent_free [6]
-----------------------------------------------
                0.00    0.00       1/5           check_http_protocol_done [60]
                0.00    0.00       4/5           seafile_session_prepare [1164]
[82]     0.0    0.00    0.00       5         seafile_session_config_get_string [82]
-----------------------------------------------
                0.00    0.00       4/4           diff_trees [87]
[83]     0.0    0.00    0.00       4         seaf_fs_manager_get_seafdir [83]
                0.00    0.00       2/1421        seaf_obj_store_read_obj [11]
                0.00    0.00       2/2           seaf_dir_from_json [98]
                0.00    0.00       2/2           seaf_dir_from_data [97]
-----------------------------------------------
                0.00    0.00       4/4           seafile_session_prepare [1164]
[84]     0.0    0.00    0.00       4         seafile_session_config_get_bool [84]
                0.00    0.00       4/12          config_get_string [76]
-----------------------------------------------
                0.00    0.00       1/3           seaf_repo_index_commit [166]
                0.00    0.00       2/3           sync_repo_v2 [104]
[85]     0.0    0.00    0.00       3         seaf_wt_monitor_get_worktree_status [85]
-----------------------------------------------
                0.00    0.00       1/3           seafile_session_prepare [1164]
                0.00    0.00       2/3           seaf_sync_manager_new [176]
[86]     0.0    0.00    0.00       3         seafile_session_config_get_int [86]
                0.00    0.00       3/12          config_get_string [76]
-----------------------------------------------
                0.00    0.00       1/2           load_block_list_thread [509]
                0.00    0.00       1/2           calculate_send_object_list [264]
[87]     0.0    0.00    0.00       2         diff_trees [87]
                0.00    0.00       4/4           seaf_fs_manager_get_seafdir [83]
                0.00    0.00       4/5           seaf_dir_free [81]
                0.00    0.00       2/2           diff_trees_recursive [88]
-----------------------------------------------
                0.00    0.00       2/2           diff_trees [87]
[88]     0.0    0.00    0.00       2         diff_trees_recursive [88]
                0.00    0.00    1000/1000        diff_files [19]
                0.00    0.00     998/998         collect_file_ids [41]
-----------------------------------------------
                0.00    0.00       1/2           update_branch_cb [1400]
                0.00    0.00       1/2           seaf_transfer_manager_add_upload [178]
[89]     0.0    0.00    0.00       2         emit_transfer_done_signal [89]
-----------------------------------------------
                0.00    0.00       2/2           wt_monitor_job_linux [1416]
[90]     0.0    0.00    0.00       2         free_repo_watch_info [90]
-----------------------------------------------
                0.00    0.00       2/2           sqlite_foreach_selected_row [1324]
[91]     0.0    0.00    0.00       2         get_value [91]
-----------------------------------------------
                                1000             handle_unmerged_index_entries [92]
                0.00    0.00       2/2           check_full_path_ignore [112]
[92]     0.0    0.00    0.00       2+1000    handle_unmerged_index_entries [92]
                0.00    0.00    1000/1000        should_ignore [34]
                0.00    0.00    1000/1000        is_path_writable [23]
                                1000             handle_unmerged_index_entries [92]
-----------------------------------------------
                0.00    0.00       2/2           auto_sync_pulse [226]
[93]     0.0    0.00    0.00       2         has_old_commits_to_upload [93]
                0.00    0.00       4/20          seaf_branch_new [72]
                0.00    0.00       4/20          seaf_branch_manager_get_branch [71]
                0.00    0.00       4/18          seaf_branch_free [74]
                0.00    0.00       4/19          seaf_branch_unref [73]
                0.00    0.00       2/422         seaf_commit_unref [45]
-----------------------------------------------
                0.00    0.00       2/2           update_sync_status_v2 [105]
[94]     0.0    0.00    0.00       2         repo_block_store_exists [94]
-----------------------------------------------
                0.00    0.00       1/2           update_branch_cb [1400]
                0.00    0.00       1/2           seaf_repo_index_commit [166]
[95]     0.0    0.00    0.00       2         seaf_branch_manager_update_branch [95]
-----------------------------------------------
                0.00    0.00       1/2           update_branch_cb [1400]
                0.00    0.00       1/2           seaf_repo_index_commit [166]
[96]     0.0    0.00    0.00       2         seaf_branch_set_commit [96]
-----------------------------------------------
                0.00    0.00       2/2           seaf_fs_manager_get_seafdir [83]
[97]     0.0    0.00    0.00       2         seaf_dir_from_data [97]
-----------------------------------------------
                0.00    0.00       2/2           seaf_fs_manager_get_seafdir [83]
[98]     0.0    0.00    0.00       2         seaf_dir_from_json [98]
                0.00    0.00       2/2           seaf_dir_from_json_object [99]
-----------------------------------------------
                0.00    0.00       2/2           seaf_dir_from_json [98]
[99]     0.0    0.00    0.00       2         seaf_dir_from_json_object [99]
-----------------------------------------------
                0.00    0.00       1/2           seaf_fs_manager_init [155]
                0.00    0.00       1/2           seaf_commit_manager_init [148]
[100]    0.0    0.00    0.00       2         seaf_obj_store_init [100]
-----------------------------------------------
                0.00    0.00       1/2           seaf_fs_manager_new [156]
                0.00    0.00       1/2           seaf_commit_manager_new [149]
[101]    0.0    0.00    0.00       2         seaf_obj_store_new [101]
-----------------------------------------------
                0.00    0.00       2/2           sync_repo_v2 [104]
[102]    0.0    0.00    0.00       2         seaf_repo_manager_get_repo_property [102]
-----------------------------------------------
                0.00    0.00       2/2           seaf_repo_index_commit [166]
[103]    0.0    0.00    0.00       2         seaf_repo_manager_load_folder_perms [103]
-----------------------------------------------
                0.00    0.00       2/2           auto_sync_pulse [226]
[104]    0.0    0.00    0.00       2         sync_repo_v2 [104]
                0.00    0.00       4/20          seaf_branch_new [72]
                0.00    0.00       4/20          seaf_branch_manager_get_branch [71]
                0.00    0.00       4/18          seaf_branch_free [74]
                0.00    0.00       4/19          seaf_branch_unref [73]
                0.00    0.00       2/13          load_locked_file [75]
                0.00    0.00       2/2           seaf_repo_manager_get_repo_property [102]
                0.00    0.00       2/3           seaf_wt_monitor_get_worktree_status [85]
                0.00    0.00       2/9           create_sync_task_v2 [77]
                0.00    0.00       1/1           check_fast_forward [111]
                0.00    0.00       1/1           commit_repo [116]
                0.00    0.00       1/1           check_head_commit_done [113]
-----------------------------------------------
                0.00    0.00       2/2           sync_done_cb [1366]
[105]    0.0    0.00    0.00       2         update_sync_status_v2 [105]
                0.00    0.00       4/20          seaf_branch_new [72]
                0.00    0.00       4/20          seaf_branch_manager_get_branch [71]
                0.00    0.00       2/2           repo_block_store_exists [94]
                0.00    0.00       2/18          seaf_branch_free [74]
                0.00    0.00       2/19          seaf_branch_unref [73]
-----------------------------------------------
                0.00    0.00       1/1           wt_monitor_job_linux [1416]
[106]    0.0    0.00    0.00       1         add_event_to_queue [106]
-----------------------------------------------
                0.00    0.00       1/1           load_block_list_thread [509]
[107]    0.0    0.00    0.00       1         block_list_new [107]
-----------------------------------------------
                0.00    0.00       1/1           block_tx_client_thread_done [248]
[108]    0.0    0.00    0.00       1         block_tx_client_once_mode_done_cb [108]
                0.00    0.00       1/1           update_remote_branch [216]
-----------------------------------------------
                0.00    0.00       1/1           on_getcs_v2_done [641]
[109]    0.0    0.00    0.00       1         block_tx_client_start [109]
-----------------------------------------------
                0.00    0.00       1/1           seaf_transfer_manager_add_upload [178]
[110]    0.0    0.00    0.00       1         cancel_task [110]
-----------------------------------------------
                0.00    0.00       1/1           sync_repo_v2 [104]
[111]    0.0    0.00    0.00       1         check_fast_forward [111]
-----------------------------------------------
                                   1             check_full_path_ignore [112]
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[112]    0.0    0.00    0.00       1+1       check_full_path_ignore [112]
                0.00    0.00       2/2           handle_unmerged_index_entries [92]
                                   1             check_full_path_ignore [112]
-----------------------------------------------
                0.00    0.00       1/1           sync_repo_v2 [104]
[113]    0.0    0.00    0.00       1         check_head_commit_done [113]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[114]    0.0    0.00    0.00       1         check_worktree_common [114]
                0.00    0.00       1/87          seaf_repo_check_worktree [61]
-----------------------------------------------
                0.00    0.00       1/1           block_tx_client_thread [247]
[115]    0.0    0.00    0.00       1         client_thread_loop [115]
                0.00    0.00       1/1           shutdown_client [205]
-----------------------------------------------
                0.00    0.00       1/1           sync_repo_v2 [104]
[116]    0.0    0.00    0.00       1         commit_repo [116]
-----------------------------------------------
                0.00    0.00       1/1           seaf_commit_manager_add_commit [146]
[117]    0.0    0.00    0.00       1         commit_to_json_object [117]
-----------------------------------------------
                0.00    0.00       1/1           update_one [1403]
[118]    0.0    0.00    0.00       1         commit_trees_cb [118]
                0.00    0.00    1000/1000        dir_version_from_repo_version [20]
                0.00    0.00     997/997         seaf_dirent_new [42]
                0.00    0.00       1/1           seaf_dir_new [152]
                0.00    0.00       1/1           seaf_obj_store_obj_exists [161]
                0.00    0.00       1/1           seaf_fs_manager_object_exists [157]
                0.00    0.00       1/5           seaf_dir_free [81]
                0.00    0.00       1/1           seaf_dir_save [153]
-----------------------------------------------
                0.00    0.00       1/1           check_protocol_version_thread [305]
[119]    0.0    0.00    0.00       1         connection_pool_get_connection [119]
-----------------------------------------------
                0.00    0.00       1/1           check_protocol_version_thread [305]
[120]    0.0    0.00    0.00       1         connection_pool_return_connection [120]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[121]    0.0    0.00    0.00       1         diff_resolve_empty_dirs [121]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[122]    0.0    0.00    0.00       1         diff_resolve_renames [122]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[123]    0.0    0.00    0.00       1         diff_results_to_description [123]
-----------------------------------------------
                0.00    0.00       1/1           check_protocol_version_thread [305]
[124]    0.0    0.00    0.00       1         find_connection_pool [124]
-----------------------------------------------
                0.00    0.00       1/1           traverse_commit_tree_common [214]
[125]    0.0    0.00    0.00       1         find_meaningful_commit [125]
                0.00    0.00       1/1           seaf_commit_ref [151]
-----------------------------------------------
                0.00    0.00       1/1           on_getcs_v2_done [641]
[126]    0.0    0.00    0.00       1         generate_session_key [126]
-----------------------------------------------
                0.00    0.00       1/1           on_checkbl_done [634]
[127]    0.0    0.00    0.00       1         get_chunk_server_address [127]
-----------------------------------------------
                0.00    0.00       1/1           blocktx_decrypt_init [249]
[128]    0.0    0.00    0.00       1         handle_auth_rsp_content_cb [128]
                0.00    0.00       1/1001        transfer_next_block [16]
-----------------------------------------------
                0.00    0.00       1/1           check_protocol_version_thread [305]
[129]    0.0    0.00    0.00       1         http_get [129]
                0.00    0.00       1/1           set_proxy [204]
-----------------------------------------------
                0.00    0.00       1/1           create_sync_task_v2 [77]
[130]    0.0    0.00    0.00       1         http_tx_manager_check_protocol_version [130]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[131]    0.0    0.00    0.00       1         http_tx_manager_new [131]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_job_done [318]
[132]    0.0    0.00    0.00       1         http_tx_manager_start [132]
-----------------------------------------------
                0.00    0.00       1/1           sqlite_foreach_selected_row [1324]
[133]    0.0    0.00    0.00       1         load_branch_cb [133]
                0.00    0.00       1/20          seaf_branch_new [72]
                0.00    0.00       1/20          seaf_branch_manager_get_branch [71]
                0.00    0.00       1/1           seaf_commit_manager_get_commit_compatible [147]
                0.00    0.00       1/1           seaf_branch_ref [142]
                0.00    0.00       1/422         seaf_commit_unref [45]
                0.00    0.00       1/1           seaf_repo_from_commit [165]
                0.00    0.00       1/19          seaf_branch_unref [73]
-----------------------------------------------
                0.00    0.00       1/1           load_repo_cb [135]
[134]    0.0    0.00    0.00       1         load_repo [134]
                0.00    0.00       8/13          load_locked_file [75]
                0.00    0.00       1/1           seaf_repo_new [173]
                0.00    0.00       1/87          seaf_repo_check_worktree [61]
-----------------------------------------------
                0.00    0.00       1/1           sqlite_foreach_selected_row [1324]
[135]    0.0    0.00    0.00       1         load_repo_cb [135]
                0.00    0.00       1/1           load_repo [134]
-----------------------------------------------
                0.00    0.00       1/1           on_start_cleanup_job [649]
[136]    0.0    0.00    0.00       1         migrate_client_v0_repos [136]
-----------------------------------------------
                0.00    0.00       1/1           remove_blocks_done [698]
[137]    0.0    0.00    0.00       1         notify_sync [137]
                0.00    0.00       1/1           seaf_commit_manager_traverse_commit_tree_truncated [150]
                0.00    0.00       1/71          seaf_mq_manager_publish_notification [67]
                0.00    0.00       1/422         seaf_commit_unref [45]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[138]    0.0    0.00    0.00       1         seaf_block_manager_new [138]
-----------------------------------------------
                0.00    0.00       1/1           remove_repo_blocks [707]
[139]    0.0    0.00    0.00       1         seaf_block_manager_remove_store [139]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[140]    0.0    0.00    0.00       1         seaf_branch_manager_init [140]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[141]    0.0    0.00    0.00       1         seaf_branch_manager_new [141]
-----------------------------------------------
                0.00    0.00       1/1           load_branch_cb [133]
[142]    0.0    0.00    0.00       1         seaf_branch_ref [142]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[143]    0.0    0.00    0.00       1         seaf_clone_manager_init [143]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[144]    0.0    0.00    0.00       1         seaf_clone_manager_new [144]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_job_done [318]
[145]    0.0    0.00    0.00       1         seaf_clone_manager_start [145]
                0.00    0.00       1/1           seafile_checkff_proc_get_type [188]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[146]    0.0    0.00    0.00       1         seaf_commit_manager_add_commit [146]
                0.00    0.00       1/1           commit_to_json_object [117]
                0.00    0.00       1/1002        seaf_obj_store_write_obj [12]
-----------------------------------------------
                0.00    0.00       1/1           load_branch_cb [133]
[147]    0.0    0.00    0.00       1         seaf_commit_manager_get_commit_compatible [147]
                0.00    0.00       1/418         load_commit [48]
                0.00    0.00       1/418         seaf_commit_manager_get_commit [49]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[148]    0.0    0.00    0.00       1         seaf_commit_manager_init [148]
                0.00    0.00       1/2           seaf_obj_store_init [100]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[149]    0.0    0.00    0.00       1         seaf_commit_manager_new [149]
                0.00    0.00       1/2           seaf_obj_store_new [101]
-----------------------------------------------
                0.00    0.00       1/1           notify_sync [137]
[150]    0.0    0.00    0.00       1         seaf_commit_manager_traverse_commit_tree_truncated [150]
                0.00    0.00       1/1           traverse_commit_tree_common [214]
-----------------------------------------------
                0.00    0.00       1/1           find_meaningful_commit [125]
[151]    0.0    0.00    0.00       1         seaf_commit_ref [151]
-----------------------------------------------
                0.00    0.00       1/1           commit_trees_cb [118]
[152]    0.0    0.00    0.00       1         seaf_dir_new [152]
                0.00    0.00       1/1           seaf_dir_to_data [154]
-----------------------------------------------
                0.00    0.00       1/1           commit_trees_cb [118]
[153]    0.0    0.00    0.00       1         seaf_dir_save [153]
                0.00    0.00       1/1002        seaf_obj_store_write_obj [12]
-----------------------------------------------
                0.00    0.00       1/1           seaf_dir_new [152]
[154]    0.0    0.00    0.00       1         seaf_dir_to_data [154]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[155]    0.0    0.00    0.00       1         seaf_fs_manager_init [155]
                0.00    0.00       1/2           seaf_obj_store_init [100]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[156]    0.0    0.00    0.00       1         seaf_fs_manager_new [156]
                0.00    0.00       1/2           seaf_obj_store_new [101]
-----------------------------------------------
                0.00    0.00       1/1           commit_trees_cb [118]
[157]    0.0    0.00    0.00       1         seaf_fs_manager_object_exists [157]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[158]    0.0    0.00    0.00       1         seaf_mq_manager_init [158]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[159]    0.0    0.00    0.00       1         seaf_mq_manager_new [159]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_start [1165]
[160]    0.0    0.00    0.00       1         seaf_mq_manager_start [160]
-----------------------------------------------
                0.00    0.00       1/1           commit_trees_cb [118]
[161]    0.0    0.00    0.00       1         seaf_obj_store_obj_exists [161]
-----------------------------------------------
                0.00    0.00       1/1           start [1341]
[162]    0.0    0.00    0.00       1         seaf_obj_store_register_async_read [162]
-----------------------------------------------
                0.00    0.00       1/1           release_resource [696]
[163]    0.0    0.00    0.00       1         seaf_obj_store_unregister_async_read [163]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[164]    0.0    0.00    0.00       1         seaf_repo_free_ignore_files [164]
-----------------------------------------------
                0.00    0.00       1/1           load_branch_cb [133]
[165]    0.0    0.00    0.00       1         seaf_repo_from_commit [165]
-----------------------------------------------
                0.00    0.00       1/1           commit_job [332]
[166]    0.0    0.00    0.00       1         seaf_repo_index_commit [166]
                0.00    0.00    1000/1000        diff_entry_free [17]
                0.00    0.00       2/2           seaf_repo_manager_load_folder_perms [103]
                0.00    0.00       1/1           check_worktree_common [114]
                0.00    0.00       1/1           seaf_repo_load_ignore_files [167]
                0.00    0.00       1/3           seaf_wt_monitor_get_worktree_status [85]
                0.00    0.00       1/1           seaf_repo_free_ignore_files [164]
                0.00    0.00       1/1           wt_status_collect_changes_index [217]
                0.00    0.00       1/1           diff_resolve_renames [122]
                0.00    0.00       1/1           diff_resolve_empty_dirs [121]
                0.00    0.00       1/1           diff_results_to_description [123]
                0.00    0.00       1/419         seaf_commit_new [46]
                0.00    0.00       1/1           seaf_repo_to_commit [174]
                0.00    0.00       1/1           seaf_commit_manager_add_commit [146]
                0.00    0.00       1/2           seaf_branch_set_commit [96]
                0.00    0.00       1/2           seaf_branch_manager_update_branch [95]
                0.00    0.00       1/422         seaf_commit_unref [45]
                0.00    0.00       1/1           update_index [215]
                0.00    0.00       1/1           check_full_path_ignore [112]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[167]    0.0    0.00    0.00       1         seaf_repo_load_ignore_files [167]
-----------------------------------------------
                0.00    0.00       1/1           seaf_sync_manager_start [177]
[168]    0.0    0.00    0.00       1         seaf_repo_manager_get_repo_relay_info [168]
                0.00    0.00       2/13          load_locked_file [75]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[169]    0.0    0.00    0.00       1         seaf_repo_manager_init [169]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[170]    0.0    0.00    0.00       1         seaf_repo_manager_new [170]
-----------------------------------------------
                0.00    0.00       1/1           on_repo_uploaded [648]
[171]    0.0    0.00    0.00       1         seaf_repo_manager_set_repo_property [171]
                0.00    0.00       1/894         seaf_repo_manager_get_repo [43]
                0.00    0.00       1/13          load_locked_file [75]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_job_done [318]
[172]    0.0    0.00    0.00       1         seaf_repo_manager_start [172]
                0.00    0.00       1/1           seaf_wt_monitor_watch_repo [183]
-----------------------------------------------
                0.00    0.00       1/1           load_repo [134]
[173]    0.0    0.00    0.00       1         seaf_repo_new [173]
-----------------------------------------------
                0.00    0.00       1/1           seaf_repo_index_commit [166]
[174]    0.0    0.00    0.00       1         seaf_repo_to_commit [174]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_prepare [1164]
[175]    0.0    0.00    0.00       1         seaf_sync_manager_init [175]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[176]    0.0    0.00    0.00       1         seaf_sync_manager_new [176]
                0.00    0.00       2/3           seafile_session_config_get_int [86]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_job_done [318]
[177]    0.0    0.00    0.00       1         seaf_sync_manager_start [177]
                0.00    0.00       1/497         seaf_repo_manager_get_repo_list [44]
                0.00    0.00       1/1           seaf_repo_manager_get_repo_relay_info [168]
                0.00    0.00       1/1           seafile_sync_repo_proc_get_type [203]
                0.00    0.00       1/1           seafile_getca_proc_get_type [189]
                0.00    0.00       1/1           seafile_check_protocol_proc_get_type [184]
-----------------------------------------------
                0.00    0.00       1/1           start_upload_if_necessary [213]
[178]    0.0    0.00    0.00       1         seaf_transfer_manager_add_upload [178]
                0.00    0.00       1/894         seaf_repo_manager_get_repo [43]
                0.00    0.00       1/2           emit_transfer_done_signal [89]
                0.00    0.00       1/1           cancel_task [110]
-----------------------------------------------
                0.00    0.00       1/1           seafile_session_new [1163]
[179]    0.0    0.00    0.00       1         seaf_transfer_manager_new [179]
-----------------------------------------------
                0.00    0.00       1/1           cleanup_job_done [318]
[180]    0.0    0.00    0.00       1         seaf_transfer_manager_start [180]
                0.00    0.00       1/1           seafile_check_tx_v2_proc_get_type [185]
                0.00    0.00       1/1           seafile_check_tx_v3_proc_get_type [186]
